Order ID,Order Date,Ship Date,Ship Mode,Customer ID,SubTotal,RegionID
CA-2014-127614,02/11/2014,2/15/2014,Standard Class,NF-18385,234.45,4
CA-2014-127691,7/22/2014,7/27/2014,Standard Class,EM-14065,5.96,2
CA-2014-127859,3/17/2014,3/20/2014,Second Class,QJ-19255,126.624,3
CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,41.94,2
CA-2014-127936,09/02/2014,09/04/2014,First Class,CL-12565,21.24,3
CA-2014-127964,03/03/2014,03/08/2014,Standard Class,AP-10720,9.99,2
CA-2014-128055,3/31/2014,04/05/2014,Standard Class,AA-10315,673.568,3
CA-2014-128062,11/19/2014,11/22/2014,Second Class,AD-10180,5.88,3
CA-2014-128146,6/21/2014,6/25/2014,Standard Class,DB-13060,1322.93,1
CA-2014-128209,11/17/2014,11/22/2014,Standard Class,GT-14710,2152.776,3
CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,6.56,3
CA-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,22.98,1
CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,7.64,4
CA-2014-128622,11/15/2014,11/17/2014,Second Class,SC-20260,10.95,1
CA-2014-128839,09/08/2014,9/13/2014,Standard Class,TT-21070,45,1
CA-2014-128846,04/07/2014,04/12/2014,Standard Class,RS-19765,629.95,2
CA-2014-128888,11/15/2014,11/22/2014,Standard Class,PB-19105,604.656,3
CA-2014-128986,08/03/2014,08/05/2014,Second Class,GH-14410,93.024,1
CA-2014-129091,11/22/2014,11/27/2014,Standard Class,RA-19885,16.23,1
CA-2014-129147,11/02/2014,11/06/2014,Standard Class,LC-17050,539.964,1
CA-2014-129168,8/17/2014,8/23/2014,Standard Class,KB-16585,15.552,3
CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,4.992,2
CA-2014-129364,12/08/2014,12/13/2014,Standard Class,TB-21250,27.888,2
CA-2014-129574,5/26/2014,5/29/2014,First Class,Dp-13240,48.4,1
CA-2014-129819,12/13/2014,12/15/2014,Second Class,KC-16675,12.39,1
CA-2014-129924,07/12/2014,7/17/2014,Standard Class,AC-10420,7.712,1
CA-2014-129938,12/15/2014,12/17/2014,Second Class,EB-13705,445.802,2
CA-2014-130092,01/11/2014,1/14/2014,First Class,SV-20365,9.94,2
CA-2014-130155,5/19/2014,5/22/2014,First Class,TD-20995,34.2,2
CA-2014-130274,05/03/2014,05/05/2014,First Class,JS-15940,21.56,3
CA-2014-130421,03/03/2014,03/07/2014,Standard Class,SC-20020,176.772,3
CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,1125.488,1
CA-2014-130449,09/06/2014,09/09/2014,First Class,VP-21760,41.88,1
CA-2014-130575,12/14/2014,12/16/2014,First Class,CS-11845,9.264,1
CA-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,19.65,2
CA-2014-130673,5/20/2014,5/22/2014,Second Class,MC-17590,10.332,2
CA-2014-130729,10/24/2014,10/29/2014,Standard Class,AA-10375,34.272,1
CA-2014-130813,01/06/2014,01/08/2014,Second Class,LS-17230,19.44,2
CA-2014-130869,11/17/2014,11/21/2014,Standard Class,CB-12025,7.08,2
CA-2014-130918,8/22/2014,8/24/2014,Second Class,JP-15520,7.632,1
CA-2014-130960,12/30/2014,01/04/2015,Standard Class,KB-16600,9.84,3
CA-2014-131002,09/07/2014,09/12/2014,Second Class,TB-21400,57.69,1
CA-2014-131009,03/01/2014,03/05/2014,Standard Class,SC-20380,18.84,1
CA-2014-131051,12/01/2014,12/05/2014,Standard Class,TR-21325,58.2,2
CA-2014-131247,3/30/2014,04/04/2014,Standard Class,GA-14725,205.666,2
CA-2014-131310,07/12/2014,7/18/2014,Standard Class,CL-12565,123.136,3
CA-2014-131387,4/28/2014,4/30/2014,First Class,AI-10855,1679.96,2
CA-2014-131450,08/08/2014,8/15/2014,Standard Class,LR-16915,76.12,1
CA-2014-131527,12/01/2014,12/07/2014,Standard Class,TB-21280,95.968,2
CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,14.32,2
CA-2014-131800,12/30/2014,01/04/2015,Standard Class,AJ-10960,122.94,2
CA-2014-131905,02/06/2014,02/09/2014,First Class,ND-18460,15,4
CA-2014-131926,06/01/2014,06/06/2014,Second Class,DW-13480,2001.86,3
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,5.248,1
CA-2014-132010,10/13/2014,10/15/2014,First Class,MA-17995,36.4,2
CA-2014-132227,11/04/2014,11/10/2014,Standard Class,SZ-20035,52.064,1
CA-2014-132451,9/26/2014,9/27/2014,First Class,KF-16285,585.552,1
CA-2014-132500,09/08/2014,09/12/2014,Standard Class,GZ-14470,49.98,3
CA-2014-132542,10/06/2014,10/08/2014,Second Class,AM-10360,15.36,3
CA-2014-132612,06/09/2014,06/11/2014,Second Class,FO-14305,1441.3,2
CA-2014-132787,9/19/2014,9/23/2014,Standard Class,MC-18130,92.52,4
CA-2014-132801,10/07/2014,10/12/2014,Standard Class,JG-15805,107.44,2
CA-2014-132864,12/02/2014,12/07/2014,Standard Class,KN-16390,119.8,1
CA-2014-132913,12/24/2014,12/26/2014,First Class,AS-10090,13.97,4
CA-2014-132962,9/13/2014,9/16/2014,First Class,JM-15535,15.552,2
CA-2014-132983,4/28/2014,05/03/2014,Standard Class,DS-13180,159.98,3
CA-2014-133158,8/19/2014,8/21/2014,Second Class,DW-13195,289.24,3
CA-2014-133228,04/04/2014,04/09/2014,Standard Class,MS-17710,5.47,1
CA-2014-133270,06/06/2014,06/09/2014,First Class,BM-11785,13.36,2
CA-2014-133305,07/11/2014,7/15/2014,Standard Class,MH-17455,49.12,4
CA-2014-133354,2/22/2014,2/24/2014,First Class,SA-20830,19.44,3
CA-2014-133389,6/22/2014,6/22/2014,Same Day,TB-21280,8.226,2
CA-2014-133424,3/30/2014,04/04/2014,Standard Class,Dl-13600,15.84,3
CA-2014-133543,12/22/2014,12/26/2014,Standard Class,KM-16660,11.76,4
CA-2014-133592,12/31/2014,01/07/2015,Standard Class,KM-16375,195.64,4
CA-2014-133634,11/05/2014,11/10/2014,Standard Class,SR-20740,47.79,2
CA-2014-133690,08/03/2014,08/05/2014,First Class,BS-11755,218.75,1
CA-2014-133704,9/20/2014,9/26/2014,Standard Class,MA-17995,43.92,2
CA-2014-133753,06/09/2014,6/13/2014,Second Class,CW-11905,7.992,3
CA-2014-133809,11/18/2014,11/23/2014,Second Class,MS-17530,11.808,1
CA-2014-133830,12/05/2014,12/10/2014,Standard Class,RL-19615,26.46,4
CA-2014-133851,06/09/2014,6/16/2014,Standard Class,CM-12445,7.36,1
CA-2014-133963,5/18/2014,5/22/2014,Second Class,GA-14515,3.984,1
CA-2014-134061,4/29/2014,05/04/2014,Standard Class,LL-16840,17.46,2
CA-2014-134103,1/30/2014,02/04/2014,Standard Class,MV-18190,10.56,2
CA-2014-134215,08/04/2014,08/08/2014,Standard Class,ML-17395,101.96,1
CA-2014-134278,07/06/2014,07/08/2014,First Class,EP-13915,559.992,3
CA-2014-134313,11/01/2014,11/07/2014,Standard Class,RA-19915,43.176,3
CA-2014-134551,12/20/2014,12/25/2014,Standard Class,TS-21505,43.512,4
CA-2014-134572,4/20/2014,4/22/2014,Second Class,SV-20365,744.1,2
CA-2014-134621,12/21/2014,12/28/2014,Standard Class,DP-13390,18.24,3
CA-2014-134677,10/06/2014,10/10/2014,Standard Class,XP-21865,9.09,1
CA-2014-134726,11/02/2014,11/07/2014,Second Class,SW-20755,41.94,2
CA-2014-135090,11/22/2014,11/26/2014,Standard Class,SP-20920,53.82,1
CA-2014-135405,01/09/2014,1/13/2014,Standard Class,MS-17830,9.344,3
CA-2014-135608,12/08/2014,12/10/2014,Second Class,JK-15625,45.68,1
CA-2014-135657,06/03/2014,06/07/2014,Second Class,SC-20725,515.88,2
CA-2014-135699,8/29/2014,8/29/2014,Same Day,HH-15010,109.92,1
CA-2014-135755,05/03/2014,05/10/2014,Standard Class,NC-18415,40.176,4
CA-2014-135993,5/28/2014,06/02/2014,Standard Class,PJ-18835,57.408,4
CA-2014-136280,11/29/2014,12/06/2014,Standard Class,Co-12640,5.04,2
CA-2014-136336,4/21/2014,4/26/2014,Standard Class,DB-13555,828.84,4
CA-2014-136399,12/16/2014,12/17/2014,First Class,CC-12100,44.46,3
CA-2014-136567,12/20/2014,12/21/2014,First Class,PS-19045,122.48,4
CA-2014-136644,6/16/2014,6/22/2014,Standard Class,SC-20575,647.84,3
CA-2014-136742,04/06/2014,04/10/2014,Standard Class,GP-14740,44.91,2
CA-2014-136861,09/05/2014,09/07/2014,First Class,PR-18880,31.984,1
CA-2014-137092,10/20/2014,10/22/2014,Second Class,LS-16975,319.968,1
CA-2014-137274,3/29/2014,04/02/2014,Standard Class,MG-18145,890.841,2
CA-2014-137351,9/30/2014,10/04/2014,Standard Class,DB-13615,43.176,1
CA-2014-137575,08/06/2014,08/11/2014,Standard Class,TB-21625,199.98,3
CA-2014-137589,11/03/2014,11/08/2014,Standard Class,MS-17770,286.344,2
CA-2014-137911,10/09/2014,10/15/2014,Standard Class,BP-11095,88.768,3
CA-2014-138023,8/15/2014,8/18/2014,First Class,KH-16510,30.96,1
CA-2014-138072,12/30/2014,01/03/2015,Standard Class,GA-14725,27.968,2
CA-2014-138100,9/15/2014,9/20/2014,Standard Class,AA-10315,14.94,3
CA-2014-138128,12/09/2014,12/15/2014,Standard Class,FP-14320,30.672,1
CA-2014-138177,9/19/2014,9/24/2014,Standard Class,ND-18460,73.915,4
CA-2014-138198,7/18/2014,7/23/2014,Standard Class,JL-15130,13.904,3
CA-2014-138240,10/09/2014,10/14/2014,Standard Class,SJ-20500,144.6,3
CA-2014-138296,12/05/2014,12/12/2014,Standard Class,RC-19825,24.56,3
CA-2014-138317,6/21/2014,6/25/2014,Standard Class,NW-18400,24.896,1
CA-2014-138359,04/01/2014,04/06/2014,Standard Class,KH-16330,66.96,4
CA-2014-138436,3/26/2014,3/30/2014,Standard Class,JD-15895,66.3,2
CA-2014-138450,10/18/2014,10/22/2014,Standard Class,EH-13765,52.512,2
CA-2014-138513,5/23/2014,5/27/2014,Standard Class,EH-13990,12.96,4
CA-2014-138527,09/12/2014,9/17/2014,Standard Class,BN-11470,10.368,4
CA-2014-138681,12/20/2014,12/22/2014,First Class,CT-11995,51.968,3
CA-2014-138709,07/04/2014,07/09/2014,Standard Class,MS-17770,21.84,2
CA-2014-138737,12/07/2014,12/10/2014,First Class,FP-14320,8.64,1
CA-2014-138940,04/11/2014,4/16/2014,Second Class,GM-14455,758.352,3
CA-2014-139017,05/11/2014,5/17/2014,Standard Class,RM-19375,46.864,3
CA-2014-139192,5/27/2014,06/01/2014,Second Class,LC-16885,1113.504,1
CA-2014-139283,11/23/2014,11/27/2014,Standard Class,BT-11440,14.67,1
CA-2014-139423,11/01/2014,11/05/2014,Standard Class,DG-13300,76.12,2
CA-2014-139451,10/12/2014,10/16/2014,Standard Class,DN-13690,14.9,1
CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,40.776,4
CA-2014-139598,12/26/2014,12/31/2014,Standard Class,MG-17695,18.264,2
CA-2014-139633,12/17/2014,12/24/2014,Standard Class,EC-14050,5.484,2
CA-2014-139857,02/02/2014,02/06/2014,Standard Class,CD-12790,12.35,1
CA-2014-139892,09/08/2014,09/12/2014,Standard Class,BM-11140,9.936,3
CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,7.408,2
CA-2014-140032,09/08/2014,9/13/2014,Standard Class,TS-21340,8.608,3
CA-2014-140039,9/13/2014,9/17/2014,Standard Class,ON-18715,79.4,3
CA-2014-140165,5/13/2014,5/15/2014,First Class,EH-14005,7.104,1
CA-2014-140228,4/28/2014,05/03/2014,Standard Class,GB-14530,6.912,2
CA-2014-140396,11/20/2014,11/25/2014,Standard Class,KH-16330,34.74,4
CA-2014-140403,10/10/2014,10/10/2014,Same Day,TN-21040,122.352,1
CA-2014-140473,5/30/2014,06/03/2014,Standard Class,MC-17425,719.976,4
CA-2014-140487,6/14/2014,6/20/2014,Standard Class,SR-20425,212.94,1
CA-2014-140662,11/17/2014,11/19/2014,First Class,TS-21205,99.98,2
CA-2014-140732,11/11/2014,11/13/2014,Second Class,MA-17560,575.928,3
CA-2014-140795,02/01/2014,02/03/2014,First Class,BD-11500,468.9,3
CA-2014-140816,12/20/2014,12/20/2014,Same Day,TC-21295,447.944,1
CA-2014-140858,6/28/2014,07/02/2014,Standard Class,CA-12775,41.472,4
CA-2014-140886,9/30/2014,10/04/2014,Standard Class,KW-16570,69.216,4
CA-2014-141005,8/15/2014,8/18/2014,First Class,CS-12355,62.94,4
CA-2014-141110,11/26/2014,12/01/2014,Standard Class,LS-17200,4.32,3
CA-2014-141152,9/16/2014,9/19/2014,First Class,RF-19345,33.552,2
CA-2014-141173,11/18/2014,11/20/2014,Second Class,JC-16105,67.15,4
CA-2014-141278,6/21/2014,6/24/2014,First Class,RM-19375,21.4,3
CA-2014-141299,06/03/2014,06/07/2014,Second Class,RB-19795,15.28,4
CA-2014-141313,12/28/2014,01/01/2015,Standard Class,AJ-10780,1737.18,4
CA-2014-141355,9/25/2014,9/30/2014,Standard Class,BF-11005,14.576,1
CA-2014-141607,12/12/2014,12/17/2014,Standard Class,WB-21850,43.31,2
CA-2014-141649,9/30/2014,9/30/2014,Same Day,DM-12955,795.408,3
CA-2014-141726,7/20/2014,7/22/2014,First Class,CC-12145,104.85,1
CA-2014-141796,6/21/2014,6/21/2014,Same Day,JG-15160,1214.85,1
CA-2014-141817,01/05/2014,01/12/2014,Standard Class,MB-18085,19.536,2
CA-2014-141838,3/26/2014,3/31/2014,Second Class,DK-12835,3.36,1
CA-2014-141901,08/09/2014,8/14/2014,Standard Class,GM-14500,5.98,2
CA-2014-142048,6/22/2014,6/25/2014,First Class,JE-15745,196.752,4
CA-2014-142314,12/23/2014,12/28/2014,Standard Class,SF-20200,207.24,1
CA-2014-142510,12/22/2014,12/29/2014,Standard Class,NP-18700,132.16,1
CA-2014-142587,10/21/2014,10/22/2014,First Class,TB-21520,121.792,2
CA-2014-142727,4/29/2014,05/01/2014,Second Class,HG-14845,51.96,4
CA-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,5.7,2
CA-2014-142839,8/16/2014,8/20/2014,Standard Class,TS-21610,853.092,1
CA-2014-142951,10/08/2014,10/08/2014,Same Day,JG-15115,23.472,1
CA-2014-142965,7/20/2014,7/20/2014,Same Day,SW-20245,25.984,1
CA-2014-142979,04/12/2014,4/18/2014,Standard Class,EH-13765,39.68,2
CA-2014-143168,10/18/2014,10/23/2014,Second Class,IG-15085,61.96,1
CA-2014-143182,10/15/2014,10/20/2014,Standard Class,DL-12865,15.384,2
CA-2014-143210,12/01/2014,12/03/2014,First Class,AA-10645,271.9,2
CA-2014-143336,8/27/2014,09/01/2014,Second Class,ZD-21925,8.56,1
CA-2014-143371,12/28/2014,01/03/2015,Standard Class,MD-17350,998.82,4
CA-2014-143385,8/31/2014,09/05/2014,Standard Class,SJ-20500,92.52,3
CA-2014-143413,5/24/2014,5/30/2014,Standard Class,RP-19390,116.28,2
CA-2014-143637,3/24/2014,3/29/2014,Second Class,MS-17710,40.48,1
CA-2014-143840,5/22/2014,5/29/2014,Standard Class,EH-14185,135.98,4
CA-2014-143903,7/20/2014,7/24/2014,Standard Class,KM-16375,342.864,4
CA-2014-143917,7/25/2014,7/27/2014,Second Class,KL-16645,53.72,3
CA-2014-144029,5/26/2014,5/31/2014,Standard Class,MM-18055,102.624,1
CA-2014-144071,12/08/2014,12/15/2014,Standard Class,DJ-13420,39.88,4
CA-2014-144281,06/10/2014,6/15/2014,Second Class,HK-14890,491.55,4
CA-2014-144407,09/09/2014,9/15/2014,Standard Class,MS-17365,103.6,3
CA-2014-144414,6/17/2014,6/21/2014,Standard Class,GH-14425,6.24,1
CA-2014-144624,11/19/2014,11/23/2014,Standard Class,JM-15865,4548.81,2
CA-2014-144666,11/09/2014,11/11/2014,Second Class,JP-15520,340.92,1
CA-2014-144974,9/26/2014,9/30/2014,Standard Class,CM-12715,5.97,3
CA-2014-145212,9/13/2014,9/19/2014,Standard Class,DC-12850,5.46,4
CA-2014-145254,7/23/2014,7/27/2014,Standard Class,NC-18535,604.752,3
CA-2014-145317,3/18/2014,3/23/2014,Standard Class,SM-20320,821.3,4
CA-2014-145387,10/31/2014,11/02/2014,Second Class,AM-10705,49.25,4
CA-2014-145541,12/14/2014,12/21/2014,Standard Class,TB-21400,6999.96,1
CA-2014-145576,9/14/2014,9/18/2014,Second Class,CA-12775,13,4
CA-2014-145800,5/30/2014,06/05/2014,Standard Class,SS-20410,355.455,1
CA-2014-145926,11/17/2014,11/21/2014,Standard Class,MP-17470,479.9,2
CA-2014-146283,09/08/2014,9/15/2014,Standard Class,KT-16465,17.904,1
CA-2014-146500,8/30/2014,09/04/2014,Standard Class,AT-10735,25.3,1
CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,6.48,3
CA-2014-146591,1/19/2014,1/20/2014,First Class,TS-21340,32.34,3
CA-2014-146640,6/30/2014,07/05/2014,Standard Class,HA-14905,334.768,2
CA-2014-146703,10/20/2014,10/25/2014,Second Class,PO-18865,211.96,3
CA-2014-146731,11/03/2014,11/08/2014,Standard Class,AT-10735,3.488,1
CA-2014-146815,09/08/2014,9/13/2014,Standard Class,PP-18955,172.764,4
CA-2014-146843,11/30/2014,12/06/2014,Standard Class,PB-19150,47.992,1
CA-2014-146864,12/22/2014,12/26/2014,Standard Class,BT-11530,216.4,1
CA-2014-146885,5/30/2014,06/05/2014,Standard Class,EB-13840,13.62,1
CA-2014-146969,9/29/2014,10/03/2014,Standard Class,AP-10915,204.6,4
CA-2014-146990,11/07/2014,11/08/2014,First Class,BP-11095,5.92,3
CA-2014-146997,1/23/2014,1/27/2014,Standard Class,SG-20605,5.94,2
CA-2014-147235,3/24/2014,3/28/2014,Standard Class,CD-11920,24.9,1
CA-2014-147298,4/26/2014,05/03/2014,Standard Class,AG-10300,230.28,1
CA-2014-147543,07/06/2014,07/12/2014,Standard Class,BC-11125,478.48,1
CA-2014-147900,9/23/2014,9/28/2014,Standard Class,JK-15640,28.8,2
CA-2014-147914,06/04/2014,06/09/2014,Standard Class,MP-17470,16.224,2
CA-2014-148040,3/22/2014,3/26/2014,Standard Class,BF-11275,74.352,1
CA-2014-148285,10/27/2014,11/01/2014,Standard Class,RD-19810,10.368,1
CA-2014-148369,9/23/2014,9/27/2014,Standard Class,TH-21115,11.12,2
CA-2014-148383,12/27/2014,12/31/2014,Standard Class,RP-19390,946.764,2
CA-2014-148425,11/30/2014,12/04/2014,Standard Class,RF-19345,6.642,2
CA-2014-148488,12/10/2014,12/15/2014,Standard Class,SM-20005,11.36,2
CA-2014-148586,3/25/2014,04/01/2014,Standard Class,AZ-10750,366.786,2
CA-2014-148614,1/20/2014,1/25/2014,Standard Class,MV-17485,19.36,4
CA-2014-148761,5/17/2014,5/21/2014,Standard Class,PA-19060,91.68,3
CA-2014-148782,11/02/2014,11/07/2014,Standard Class,PO-18850,88.776,2
CA-2014-148915,11/01/2014,11/05/2014,Standard Class,ND-18370,443.92,4
CA-2014-148950,12/14/2014,12/19/2014,Standard Class,JD-16015,5.104,3
CA-2014-149020,01/10/2014,1/15/2014,Standard Class,AJ-10780,2.89,4
CA-2014-149055,11/23/2014,11/28/2014,Standard Class,PB-19210,62.808,3
CA-2014-149104,04/05/2014,04/07/2014,Second Class,RD-19900,26.7,1
CA-2014-149244,11/04/2014,11/08/2014,Standard Class,MS-17530,35.34,1
CA-2014-149524,1/14/2014,1/15/2014,First Class,BS-11590,61.96,1
CA-2014-149538,04/04/2014,04/08/2014,Standard Class,KB-16585,232.55,3
CA-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250,103.936,1
CA-2014-149643,11/16/2014,11/20/2014,Standard Class,RH-19510,273.96,2
CA-2014-149958,3/15/2014,3/19/2014,Standard Class,AS-10240,142.776,4
CA-2014-150203,12/05/2014,12/07/2014,First Class,JB-15925,250.26,2
CA-2014-150245,12/31/2014,01/04/2015,Second Class,PC-18745,1573.488,1
CA-2014-150301,07/08/2014,07/10/2014,First Class,MH-18025,63.882,1
CA-2014-150329,10/10/2014,10/14/2014,Standard Class,SD-20485,46.872,2
CA-2014-150490,08/05/2014,08/11/2014,Standard Class,SS-20590,16.36,1
CA-2014-150518,11/19/2014,11/24/2014,Standard Class,MW-18220,221.16,2
CA-2014-150581,04/08/2014,04/12/2014,Standard Class,NM-18445,99.592,2
CA-2014-150798,12/01/2014,12/03/2014,Second Class,JK-15730,659.988,4
CA-2014-151001,04/05/2014,04/07/2014,First Class,JG-15805,49.632,2
CA-2014-151078,11/12/2014,11/12/2014,Same Day,RF-19840,49.632,2
CA-2014-151162,12/05/2014,12/09/2014,Standard Class,EA-14035,98.376,4
CA-2014-151295,11/12/2014,11/16/2014,Standard Class,JA-15970,11.96,1
CA-2014-151330,10/14/2014,10/17/2014,First Class,TC-21295,177,1
CA-2014-151379,12/16/2014,12/20/2014,Standard Class,SC-20695,114.2,4
CA-2014-151554,11/14/2014,11/15/2014,First Class,CM-11815,20.736,3
CA-2014-151708,08/08/2014,8/14/2014,Standard Class,MB-17305,121.376,2
CA-2014-151792,09/02/2014,09/07/2014,Second Class,CV-12295,239.976,1
CA-2014-151897,06/06/2014,06/10/2014,Standard Class,VT-21700,100.24,2
CA-2014-151946,06/04/2014,06/09/2014,Standard Class,BT-11440,56.96,1
CA-2014-151953,9/20/2014,9/25/2014,Standard Class,DB-13555,2.816,4
CA-2014-151967,10/22/2014,10/26/2014,Standard Class,NB-18580,129.92,2
CA-2014-151995,10/13/2014,10/15/2014,First Class,ZC-21910,11.52,1
CA-2014-152100,05/11/2014,5/16/2014,Standard Class,VW-21775,1212.96,2
CA-2014-152233,10/05/2014,10/06/2014,First Class,KH-16510,99.98,1
CA-2014-152254,6/30/2014,6/30/2014,Same Day,BD-11620,310.688,1
CA-2014-152268,09/02/2014,09/07/2014,Standard Class,SC-20095,1793.98,1
CA-2014-152296,08/01/2014,08/03/2014,First Class,IL-15100,19.752,1
CA-2014-152345,12/29/2014,01/03/2015,Second Class,ST-20530,23.976,2
CA-2014-152422,10/05/2014,10/10/2014,Second Class,BD-11635,91.92,4
CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,447.86,1
CA-2014-152562,11/01/2014,11/08/2014,Standard Class,JO-15145,69.52,2
CA-2014-152618,3/14/2014,3/17/2014,First Class,RB-19465,574.91,3
CA-2014-152849,07/05/2014,07/12/2014,Standard Class,DW-13195,4.368,3
CA-2014-152905,2/18/2014,2/24/2014,Standard Class,AB-10015,12.624,1
CA-2014-153087,12/27/2014,01/03/2015,Standard Class,TC-20980,23.92,1
CA-2014-153150,07/01/2014,07/06/2014,Second Class,Dl-13600,19.92,3
CA-2014-153479,10/04/2014,10/08/2014,Standard Class,DF-13135,14.45,1
CA-2014-153619,11/03/2014,11/03/2014,Same Day,TC-21535,6.72,4
CA-2014-153808,04/06/2014,04/10/2014,Second Class,FH-14275,70.95,3
CA-2014-153850,11/24/2014,11/29/2014,Standard Class,TH-21100,35.168,1
CA-2014-153913,12/16/2014,12/20/2014,Second Class,KB-16585,1013.832,3
CA-2014-153927,08/12/2014,8/13/2014,First Class,LL-16840,14.04,2
CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,15.56,3
CA-2014-153976,10/03/2014,10/08/2014,Second Class,BP-11290,258.279,3
CA-2014-153983,11/29/2014,12/06/2014,Standard Class,AH-10210,575.92,1
CA-2014-154095,12/02/2014,12/07/2014,Standard Class,ON-18715,60.72,3
CA-2014-154158,12/23/2014,12/27/2014,Second Class,CC-12670,45.528,2
CA-2014-154165,2/17/2014,2/24/2014,Standard Class,DL-13315,54.208,2
CA-2014-154186,12/13/2014,12/15/2014,Second Class,RA-19285,2.92,2
CA-2014-154592,12/07/2014,12/08/2014,First Class,EH-14005,164.88,1
CA-2014-154599,04/12/2014,4/17/2014,Standard Class,KN-16450,1075.088,4
CA-2014-154627,10/29/2014,10/31/2014,First Class,SA-20830,2735.952,3
CA-2014-154641,08/11/2014,8/16/2014,Standard Class,KL-16645,375.34,3
CA-2014-154669,08/08/2014,08/11/2014,Second Class,TM-21010,423.28,1
CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,6.58,4
CA-2014-154837,8/23/2014,8/27/2014,Second Class,RB-19645,49.568,1
CA-2014-154893,12/21/2014,12/27/2014,Standard Class,GM-14440,1325.76,1
CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,170.058,2
CA-2014-155208,4/16/2014,4/20/2014,Standard Class,SP-20650,39.072,1
CA-2014-155264,10/19/2014,10/22/2014,Second Class,RP-19270,2.992,1
CA-2014-155271,05/04/2014,05/04/2014,Same Day,AA-10480,27.46,4
CA-2014-155390,12/06/2014,12/11/2014,Standard Class,BG-11035,42.208,4
CA-2014-155593,11/03/2014,11/08/2014,Standard Class,RP-19390,11.64,2
CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,23.968,1
CA-2014-155852,03/03/2014,03/07/2014,Second Class,AJ-10945,19.456,4
CA-2014-155887,05/12/2014,5/17/2014,Standard Class,KT-16480,700.056,2
CA-2014-156006,4/30/2014,05/02/2014,Second Class,TM-21010,47.79,1
CA-2014-156160,9/22/2014,9/29/2014,Standard Class,AS-10090,97.44,4
CA-2014-156244,08/12/2014,8/16/2014,Standard Class,DH-13675,31.104,2
CA-2014-156314,12/24/2014,12/26/2014,First Class,RP-19390,30.36,2
CA-2014-156342,6/17/2014,6/20/2014,Second Class,JF-15415,62.016,2
CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,290.666,1
CA-2014-156433,9/20/2014,9/26/2014,Standard Class,ES-14020,9.96,1
